19,1377,al-Ramadi,al-ramadi,en,11/10/17 11:45,0000-00-00 00:00:00,الرمادي,al-ramadi
20,1377,al-Ramadi,al-ramadi,ar,11/10/17 11:45,0000-00-00 00:00:00,الرمادي,al-ramadi
21,1378,al-Kut,al-kut,en,11/10/17 11:45,0000-00-00 00:00:00,الكوت,al-kut
22,1378,al-Kut,al-kut,ar,11/10/17 11:45,0000-00-00 00:00:00,الكوت,al-kut
23,1379,Baquba,baquba,en,11/10/17 11:45,0000-00-00 00:00:00,بعقوبة,baquba
24,1379,Baquba,baquba,ar,11/10/17 11:45,0000-00-00 00:00:00,بعقوبة,baquba
25,1380,Teheran,teheran,en,11/10/17 11:45,0000-00-00 00:00:00,طهران,teheran
26,1380,Teheran,teheran,ar,11/10/17 11:45,0000-00-00 00:00:00,طهران,teheran
27,1381,Mashhad,mashhad,en,11/10/17 11:45,0000-00-00 00:00:00,مشهد,mashhad
28,1381,Mashhad,mashhad,ar,11/10/17 11:45,0000-00-00 00:00:00,مشهد,mashhad
29,1382,Esfahan,esfahan,en,11/10/17 11:45,0000-00-00 00:00:00,أصفهان,esfahan
30,1382,Esfahan,esfahan,ar,11/10/17 11:45,0000-00-00 00:00:00,أصفهان,esfahan
31,1383,Tabriz,tabriz,en,11/10/17 11:45,0000-00-00 00:00:00,تبريز,tabriz
32,1383,Tabriz,tabriz,ar,11/10/17 11:45,0000-00-00 00:00:00,تبريز,tabriz
33,1384,Shiraz,shiraz,en,11/10/17 11:45,0000-00-00 00:00:00,شيراز,shiraz
34,1384,Shiraz,shiraz,ar,11/10/17 11:45,0000-00-00 00:00:00,شيراز,shiraz
35,1385,Karaj,karaj,en,11/10/17 11:45,0000-00-00 00:00:00,كرج,karaj
36,1385,Karaj,karaj,ar,11/10/17 11:45,0000-00-00 00:00:00,كرج,karaj
37,1386,Ahvaz,ahvaz,en,11/10/17 11:45,0000-00-00 00:00:00,الأهواز,ahvaz
38,1386,Ahvaz,ahvaz,ar,11/10/17 11:45,0000-00-00 00:00:00,الأهواز,ahvaz
39,1387,Qom,qom,en,11/10/17 11:45,0000-00-00 00:00:00,قم,qom
40,1387,Qom,qom,ar,11/10/17 11:45,0000-00-00 00:00:00,قم,qom
41,1388,Kermanshah,kermanshah,en,11/10/17 11:45,0000-00-00 00:00:00,كرمنشاه,kermanshah
42,1388,Kermanshah,kermanshah,ar,11/10/17 11:45,0000-00-00 00:00:00,كرمنشاه,kermanshah
43,1389,Urmia,urmia,en,11/10/17 11:45,0000-00-00 00:00:00,أورميا,urmia
44,1389,Urmia,urmia,ar,11/10/17 11:45,0000-00-00 00:00:00,أورميا,urmia
45,1390,Zahedan,zahedan,en,11/10/17 11:45,0000-00-00 00:00:00,زاهدان,zahedan
46,1390,Zahedan,zahedan,ar,11/10/17 11:45,0000-00-00 00:00:00,زاهدان,zahedan
47,1391,Rasht,rasht,en,11/10/17 11:45,0000-00-00 00:00:00,رشت,rasht
48,1391,Rasht,rasht,ar,11/10/17 11:45,0000-00-00 00:00:00,رشت,rasht
49,1392,Hamadan,hamadan,en,11/10/17 11:45,0000-00-00 00:00:00,همدان,hamadan
50,1392,Hamadan,hamadan,ar,11/10/17 11:45,0000-00-00 00:00:00,همدان,hamadan
51,1393,Kerman,kerman,en,11/10/17 11:45,0000-00-00 00:00:00,كرمان,kerman
52,1393,Kerman,kerman,ar,11/10/17 11:45,0000-00-00 00:00:00,كرمان,kerman
53,1394,Arak,arak,en,11/10/17 11:45,0000-00-00 00:00:00,اراك,arak
54,1394,Arak,arak,ar,11/10/17 11:45,0000-00-00 00:00:00,اراك,arak
55,1395,Ardebil,ardebil,en,11/10/17 11:45,0000-00-00 00:00:00,أردبيل,ardebil
56,1395,Ardebil,ardebil,ar,11/10/17 11:45,0000-00-00 00:00:00,أردبيل,ardebil
57,1396,Yazd,yazd,en,11/10/17 11:45,0000-00-00 00:00:00,يزد,yazd
58,1396,Yazd,yazd,ar,11/10/17 11:45,0000-00-00 00:00:00,يزد,yazd
59,1397,Qazvin,qazvin,en,11/10/17 11:45,0000-00-00 00:00:00,قزوين,qazvin
60,1397,Qazvin,qazvin,ar,11/10/17 11:45,0000-00-00 00:00:00,قزوين,qazvin
61,1398,Zanjan,zanjan,en,11/10/17 11:45,0000-00-00 00:00:00,زنجان,zanjan
62,1398,Zanjan,zanjan,ar,11/10/17 11:45,0000-00-00 00:00:00,زنجان,zanjan
63,1399,Sanandaj,sanandaj,en,11/10/17 11:45,0000-00-00 00:00:00,سنندج,sanandaj
64,1399,Sanandaj,sanandaj,ar,11/10/17 11:45,0000-00-00 00:00:00,سنندج,sanandaj
65,1400,Bandar-e-Abbas,bandar-e-abbas,en,11/10/17 11:45,0000-00-00 00:00:00,بندر-عباس,bandar-e-abbas
66,1400,Bandar-e-Abbas,bandar-e-abbas,ar,11/10/17 11:45,0000-00-00 00:00:00,بندر-عباس,bandar-e-abbas
67,1401,Khorramabad,khorramabad,en,11/10/17 11:45,0000-00-00 00:00:00,خرم آباد,khorramabad
68,1401,Khorramabad,khorramabad,ar,11/10/17 11:45,0000-00-00 00:00:00,خرم آباد,khorramabad
69,1402,Eslamshahr,eslamshahr,en,11/10/17 11:45,0000-00-00 00:00:00,اسلامشهر,eslamshahr
70,1402,Eslamshahr,eslamshahr,ar,11/10/17 11:45,0000-00-00 00:00:00,اسلامشهر,eslamshahr
71,1403,Borujerd,borujerd,en,11/10/17 11:45,0000-00-00 00:00:00,بروجرد,borujerd
72,1403,Borujerd,borujerd,ar,11/10/17 11:45,0000-00-00 00:00:00,بروجرد,borujerd
73,1404,Abadan,abadan,en,11/10/17 11:45,0000-00-00 00:00:00,عبدان,abadan
74,1404,Abadan,abadan,ar,11/10/17 11:45,0000-00-00 00:00:00,عبدان,abadan
75,1405,Dezful,dezful,en,11/10/17 11:45,0000-00-00 00:00:00,دزفول,dezful
76,1405,Dezful,dezful,ar,11/10/17 11:45,0000-00-00 00:00:00,دزفول,dezful
77,1406,Kashan,kashan,en,11/10/17 11:45,0000-00-00 00:00:00,كاشان,kashan
78,1406,Kashan,kashan,ar,11/10/17 11:45,0000-00-00 00:00:00,كاشان,kashan
79,1407,Sari,sari,en,11/10/17 11:45,0000-00-00 00:00:00,ساري,sari
80,1407,Sari,sari,ar,11/10/17 11:45,0000-00-00 00:00:00,ساري,sari
81,1408,Gorgan,gorgan,en,11/10/17 11:45,0000-00-00 00:00:00,جرجان,gorgan
82,1408,Gorgan,gorgan,ar,11/10/17 11:45,0000-00-00 00:00:00,جرجان,gorgan
83,1409,Najafabad,najafabad,en,11/10/17 11:45,0000-00-00 00:00:00,نجف اباد,najafabad
84,1409,Najafabad,najafabad,ar,11/10/17 11:45,0000-00-00 00:00:00,نجف اباد,najafabad
85,1410,Sabzevar,sabzevar,en,11/10/17 11:45,0000-00-00 00:00:00,سبزوار,sabzevar
86,1410,Sabzevar,sabzevar,ar,11/10/17 11:45,0000-00-00 00:00:00,سبزوار,sabzevar
87,1411,Khomeynishahr,khomeynishahr,en,11/10/17 11:45,0000-00-00 00:00:00,خميني شهر,khomeynishahr
88,1411,Khomeynishahr,khomeynishahr,ar,11/10/17 11:45,0000-00-00 00:00:00,خميني شهر,khomeynishahr
89,1412,Amol,amol,en,11/10/17 11:45,0000-00-00 00:00:00,أمول,amol
90,1412,Amol,amol,ar,11/10/17 11:45,0000-00-00 00:00:00,أمول,amol
91,1413,Neyshabur,neyshabur,en,11/10/17 11:45,0000-00-00 00:00:00,نيشابور,neyshabur
92,1413,Neyshabur,neyshabur,ar,11/10/17 11:45,0000-00-00 00:00:00,نيشابور,neyshabur
93,1414,Babol,babol,en,11/10/17 11:45,0000-00-00 00:00:00,بابول,babol
94,1414,Babol,babol,ar,11/10/17 11:45,0000-00-00 00:00:00,بابول,babol
95,1415,Khoy,khoy,en,11/10/17 11:45,0000-00-00 00:00:00,Khoy في,khoy
96,1415,Khoy,khoy,ar,11/10/17 11:45,0000-00-00 00:00:00,Khoy في,khoy
97,1416,Malayer,malayer,en,11/10/17 11:45,0000-00-00 00:00:00,ملاير,malayer
98,1416,Malayer,malayer,ar,11/10/17 11:45,0000-00-00 00:00:00,ملاير,malayer
99,1417,Bushehr,bushehr,en,11/10/17 11:45,0000-00-00 00:00:00,بوشهر,bushehr
100,1417,Bushehr,bushehr,ar,11/10/17 11:45,0000-00-00 00:00:00,بوشهر,bushehr
101,1418,Qaemshahr,qaemshahr,en,11/10/17 11:45,0000-00-00 00:00:00,قائم شهر,qaemshahr
102,1418,Qaemshahr,qaemshahr,ar,11/10/17 11:45,0000-00-00 00:00:00,قائم شهر,qaemshahr
103,1419,Qarchak,qarchak,en,11/10/17 11:45,0000-00-00 00:00:00,كرشك,Kirsch
104,1419,Qarchak,qarchak,ar,11/10/17 11:45,0000-00-00 00:00:00,كرشك,Kirsch
105,1420,Qods,qods,en,11/10/17 11:45,0000-00-00 00:00:00,القدس,qods
106,1420,Qods,qods,ar,11/10/17 11:45,0000-00-00 00:00:00,القدس,qods
107,1421,Sirjan,sirjan,en,11/10/17 11:45,0000-00-00 00:00:00,السريانية,Syriac
108,1421,Sirjan,sirjan,ar,11/10/17 11:45,0000-00-00 00:00:00,السريانية,Syriac
109,1422,Bojnurd,bojnurd,en,11/10/17 11:45,0000-00-00 00:00:00,بوجنورد,bojnurd
110,1422,Bojnurd,bojnurd,ar,11/10/17 11:45,0000-00-00 00:00:00,بوجنورد,bojnurd
111,1423,Maragheh,maragheh,en,11/10/17 11:45,0000-00-00 00:00:00,مراغة,maragheh
112,1423,Maragheh,maragheh,ar,11/10/17 11:45,0000-00-00 00:00:00,مراغة,maragheh
113,1424,Birjand,birjand,en,11/10/17 11:45,0000-00-00 00:00:00,بيرجند,birjand
114,1424,Birjand,birjand,ar,11/10/17 11:45,0000-00-00 00:00:00,بيرجند,birjand
115,1425,Ilam,ilam,en,11/10/17 11:45,0000-00-00 00:00:00,إيلام,ilam
116,1425,Ilam,ilam,ar,11/10/17 11:45,0000-00-00 00:00:00,إيلام,ilam
117,1426,Bukan,bukan,en,11/10/17 11:45,0000-00-00 00:00:00,بوكان,bukan
118,1426,Bukan,bukan,ar,11/10/17 11:45,0000-00-00 00:00:00,بوكان,bukan
119,1427,Masjed-e-Soleyman,masjed-e-soleyman,en,11/10/17 11:45,0000-00-00 00:00:00,مسجد االسليمان,masjed-e-soleyman
120,1427,Masjed-e-Soleyman,masjed-e-soleyman,ar,11/10/17 11:45,0000-00-00 00:00:00,مسجد االسليمان,masjed-e-soleyman
121,1428,Saqqez,saqqez,en,11/10/17 11:45,0000-00-00 00:00:00,سقز,saqqez
122,1428,Saqqez,saqqez,ar,11/10/17 11:45,0000-00-00 00:00:00,سقز,saqqez
123,1429,Gonbad-e Qabus,gonbad-e-qabus,en,11/10/17 11:45,0000-00-00 00:00:00,غونباد-كابوس,gonbad-e-qabus
124,1429,Gonbad-e Qabus,gonbad-e-qabus,ar,11/10/17 11:45,0000-00-00 00:00:00,غونباد-كابوس,gonbad-e-qabus
125,1430,Saveh,saveh,en,11/10/17 11:45,0000-00-00 00:00:00,ساوه,save
126,1430,Saveh,saveh,ar,11/10/17 11:45,0000-00-00 00:00:00,ساوه,save
127,1431,Mahabad,mahabad,en,11/10/17 11:45,0000-00-00 00:00:00,مهاباد,mahabad
128,1431,Mahabad,mahabad,ar,11/10/17 11:45,0000-00-00 00:00:00,مهاباد,mahabad
129,1432,Varamin,varamin,en,11/10/17 11:45,0000-00-00 00:00:00,ورامين,varamin
130,1432,Varamin,varamin,ar,11/10/17 11:45,0000-00-00 00:00:00,ورامين,varamin
131,1433,Andimeshk,andimeshk,en,11/10/17 11:45,0000-00-00 00:00:00,Andimeshk,Andimeshk
132,1433,Andimeshk,andimeshk,ar,11/10/17 11:45,0000-00-00 00:00:00,Andimeshk,Andimeshk
133,1434,Khorramshahr,khorramshahr,en,11/10/17 11:45,0000-00-00 00:00:00,خرمشهر,khorramshahr
134,1434,Khorramshahr,khorramshahr,ar,11/10/17 11:45,0000-00-00 00:00:00,خرمشهر,khorramshahr
135,1435,Shahrud,shahrud,en,11/10/17 11:45,0000-00-00 00:00:00,شاهرود,shahrud
136,1435,Shahrud,shahrud,ar,11/10/17 11:45,0000-00-00 00:00:00,شاهرود,shahrud
137,1436,Marv Dasht,marv-dasht,en,11/10/17 11:45,0000-00-00 00:00:00,مارف داشت,marv-dasht
138,1436,Marv Dasht,marv-dasht,ar,11/10/17 11:45,0000-00-00 00:00:00,مارف داشت,marv-dasht
139,1437,Zabol,zabol,en,11/10/17 11:45,0000-00-00 00:00:00,زابول,zabol
140,1437,Zabol,zabol,ar,11/10/17 11:45,0000-00-00 00:00:00,زابول,zabol
141,1438,Shahr-e Kord,shahr-e-kord,en,11/10/17 11:45,0000-00-00 00:00:00,شهر-كورد,shahr-e-kord
142,1438,Shahr-e Kord,shahr-e-kord,ar,11/10/17 11:45,0000-00-00 00:00:00,شهر-كورد,shahr-e-kord
143,1439,Bandar-e Anzali,bandar-e-anzali,en,11/10/17 11:45,0000-00-00 00:00:00,بندر-أنزالي,bandar-e-anzali
144,1439,Bandar-e Anzali,bandar-e-anzali,ar,11/10/17 11:45,0000-00-00 00:00:00,بندر-أنزالي,bandar-e-anzali
145,1440,Rafsanjan,rafsanjan,en,11/10/17 11:45,0000-00-00 00:00:00,رفسنجان,rafsanjan
146,1440,Rafsanjan,rafsanjan,ar,11/10/17 11:45,0000-00-00 00:00:00,رفسنجان,rafsanjan
147,1441,Marand,marand,en,11/10/17 11:45,0000-00-00 00:00:00,Marand,Marando
148,1441,Marand,marand,ar,11/10/17 11:45,0000-00-00 00:00:00,Marand,Marando
149,1442,Torbat-e Heydariyeh,torbat-e-heydariyeh,en,11/10/17 11:45,0000-00-00 00:00:00,توربات هيدرية,torbat-e-heydariyeh
150,1442,Torbat-e Heydariyeh,torbat-e-heydariyeh,ar,11/10/17 11:45,0000-00-00 00:00:00,توربات هيدرية,torbat-e-heydariyeh
151,1443,Jahrom,jahrom,en,11/10/17 11:45,0000-00-00 00:00:00,جاهروم,jahrom
152,1443,Jahrom,jahrom,ar,11/10/17 11:45,0000-00-00 00:00:00,جاهروم,jahrom
153,1444,Semnan,semnan,en,11/10/17 11:45,0000-00-00 00:00:00,سمنان,semnan
154,1444,Semnan,semnan,ar,11/10/17 11:45,0000-00-00 00:00:00,سمنان,semnan
155,1445,Miandoab,miandoab,en,11/10/17 11:45,0000-00-00 00:00:00,مياندوآب,miandoab
156,1445,Miandoab,miandoab,ar,11/10/17 11:45,0000-00-00 00:00:00,مياندوآب,miandoab
157,1446,Qomsheh,qomsheh,en,11/10/17 11:45,0000-00-00 00:00:00,Qomsheh,qomsheh
158,1446,Qomsheh,qomsheh,ar,11/10/17 11:45,0000-00-00 00:00:00,Qomsheh,qomsheh
159,1447,Dublin,dublin,en,11/10/17 11:45,0000-00-00 00:00:00,دبلن,dublin
160,1447,Dublin,dublin,ar,11/10/17 11:45,0000-00-00 00:00:00,دبلن,dublin
161,1448,Cork,cork,en,11/10/17 11:45,0000-00-00 00:00:00,فلين,cork
162,1448,Cork,cork,ar,11/10/17 11:45,0000-00-00 00:00:00,فلين,cork
163,1449,ReykjavÃ­k,reykjavik,en,11/10/17 11:45,0000-00-00 00:00:00,ReykjavÃk,reykjavik
164,1449,ReykjavÃ­k,reykjavik,ar,11/10/17 11:45,0000-00-00 00:00:00,ReykjavÃk,reykjavik
165,1450,Jerusalem,jerusalem,en,11/10/17 11:45,0000-00-00 00:00:00,بيت المقدس,jerusalem
166,1450,Jerusalem,jerusalem,ar,11/10/17 11:45,0000-00-00 00:00:00,بيت المقدس,jerusalem
167,1451,Tel Aviv-Jaffa,tel-aviv-jaffa,en,11/10/17 11:45,0000-00-00 00:00:00,تل أبيب - يافا,tel-aviv-jaffa
168,1451,Tel Aviv-Jaffa,tel-aviv-jaffa,ar,11/10/17 11:45,0000-00-00 00:00:00,تل أبيب - يافا,tel-aviv-jaffa
169,1452,Haifa,haifa,en,11/10/17 11:45,0000-00-00 00:00:00,حيفا,haifa
170,1452,Haifa,haifa,ar,11/10/17 11:45,0000-00-00 00:00:00,حيفا,haifa
171,1453,Rishon Le Ziyyon,rishon-le-ziyyon,en,11/10/17 11:45,0000-00-00 00:00:00,ريشون لو زيون,rishon-le-ziyyon
172,1453,Rishon Le Ziyyon,rishon-le-ziyyon,ar,11/10/17 11:45,0000-00-00 00:00:00,ريشون لو زيون,rishon-le-ziyyon
173,1454,Beerseba,beerseba,en,11/10/17 11:45,0000-00-00 00:00:00,بئر السبع,beerseba
174,1454,Beerseba,beerseba,ar,11/10/17 11:45,0000-00-00 00:00:00,بئر السبع,beerseba
175,1455,Holon,holon,en,11/10/17 11:45,0000-00-00 00:00:00,حولون,holon
176,1455,Holon,holon,ar,11/10/17 11:45,0000-00-00 00:00:00,حولون,holon
177,1456,Petah Tiqwa,petah-tiqwa,en,11/10/17 11:45,0000-00-00 00:00:00,بتاح تكفا,petah-tiqwa
178,1456,Petah Tiqwa,petah-tiqwa,ar,11/10/17 11:45,0000-00-00 00:00:00,بتاح تكفا,petah-tiqwa
179,1457,Ashdod,ashdod,en,11/10/17 11:45,0000-00-00 00:00:00,أشدود,ashdod
180,1457,Ashdod,ashdod,ar,11/10/17 11:45,0000-00-00 00:00:00,أشدود,ashdod
181,1458,Netanya,netanya,en,11/10/17 11:45,0000-00-00 00:00:00,نتانيا,netanya
182,1458,Netanya,netanya,ar,11/10/17 11:45,0000-00-00 00:00:00,نتانيا,netanya
183,1459,Bat Yam,bat-yam,en,11/10/17 11:45,0000-00-00 00:00:00,بات يام,bat-yam
184,1459,Bat Yam,bat-yam,ar,11/10/17 11:45,0000-00-00 00:00:00,بات يام,bat-yam
185,1460,Bene Beraq,bene-beraq,en,11/10/17 11:45,0000-00-00 00:00:00,بين براق,bene-beraq
186,1460,Bene Beraq,bene-beraq,ar,11/10/17 11:45,0000-00-00 00:00:00,بين براق,bene-beraq
187,1461,Ramat Gan,ramat-gan,en,11/10/17 11:45,0000-00-00 00:00:00,رامات جان,ramat-gan
188,1461,Ramat Gan,ramat-gan,ar,11/10/17 11:45,0000-00-00 00:00:00,رامات جان,ramat-gan
189,1462,Ashqelon,ashqelon,en,11/10/17 11:45,0000-00-00 00:00:00,عسقلان,ashqelon
190,1462,Ashqelon,ashqelon,ar,11/10/17 11:45,0000-00-00 00:00:00,عسقلان,ashqelon
191,1463,Rehovot,rehovot,en,11/10/17 11:45,0000-00-00 00:00:00,رحوفوت,rehovot
192,1463,Rehovot,rehovot,ar,11/10/17 11:45,0000-00-00 00:00:00,رحوفوت,rehovot
193,1464,Roma,roma,en,11/10/17 11:45,0000-00-00 00:00:00,روما,roma
194,1464,Roma,roma,ar,11/10/17 11:45,0000-00-00 00:00:00,روما,roma
195,1465,Milano,milano,en,11/10/17 11:45,0000-00-00 00:00:00,ميلانو,milano
196,1465,Milano,milano,ar,11/10/17 11:45,0000-00-00 00:00:00,ميلانو,milano
197,1466,Napoli,napoli,en,11/10/17 11:45,0000-00-00 00:00:00,نابولي,napoli
198,1466,Napoli,napoli,ar,11/10/17 11:45,0000-00-00 00:00:00,نابولي,napoli
199,1467,Torino,torino,en,11/10/17 11:45,0000-00-00 00:00:00,تورينو,torino
200,1467,Torino,torino,ar,11/10/17 11:45,0000-00-00 00:00:00,تورينو,torino
201,1468,Palermo,palermo,en,11/10/17 11:45,0000-00-00 00:00:00,باليرمو,palermo
202,1468,Palermo,palermo,ar,11/10/17 11:45,0000-00-00 00:00:00,باليرمو,palermo
203,1469,Genova,genova,en,11/10/17 11:45,0000-00-00 00:00:00,جنوى,genova
204,1469,Genova,genova,ar,11/10/17 11:45,0000-00-00 00:00:00,جنوى,genova
205,1470,Bologna,bologna,en,11/10/17 11:45,0000-00-00 00:00:00,بولونيا,bologna
206,1470,Bologna,bologna,ar,11/10/17 11:45,0000-00-00 00:00:00,بولونيا,bologna
207,1471,Firenze,firenze,en,11/10/17 11:45,0000-00-00 00:00:00,فلورنسا,firenze
208,1471,Firenze,firenze,ar,11/10/17 11:45,0000-00-00 00:00:00,فلورنسا,firenze
209,1472,Catania,catania,en,11/10/17 11:45,0000-00-00 00:00:00,كاتانيا,catania
210,1472,Catania,catania,ar,11/10/17 11:45,0000-00-00 00:00:00,كاتانيا,catania
211,1473,Bari,bari,en,11/10/17 11:45,0000-00-00 00:00:00,باري,bari
212,1473,Bari,bari,ar,11/10/17 11:45,0000-00-00 00:00:00,باري,bari
213,1474,Venezia,venezia,en,11/10/17 11:45,0000-00-00 00:00:00,فينيسيا,venezia
214,1474,Venezia,venezia,ar,11/10/17 11:45,0000-00-00 00:00:00,فينيسيا,venezia
215,1475,Messina,messina,en,11/10/17 11:45,0000-00-00 00:00:00,ميسينا,messina
216,1475,Messina,messina,ar,11/10/17 11:45,0000-00-00 00:00:00,ميسينا,messina
217,1476,Verona,verona,en,11/10/17 11:45,0000-00-00 00:00:00,فيرونا,verona
218,1476,Verona,verona,ar,11/10/17 11:45,0000-00-00 00:00:00,فيرونا,verona
219,1477,Trieste,trieste,en,11/10/17 11:45,0000-00-00 00:00:00,تريست,trieste
220,1477,Trieste,trieste,ar,11/10/17 11:45,0000-00-00 00:00:00,تريست,trieste
221,1478,Padova,padova,en,11/10/17 11:45,0000-00-00 00:00:00,بادوفا,padova
222,1478,Padova,padova,ar,11/10/17 11:45,0000-00-00 00:00:00,بادوفا,padova
223,1479,Taranto,taranto,en,11/10/17 11:45,0000-00-00 00:00:00,تارانتو,taranto
224,1479,Taranto,taranto,ar,11/10/17 11:45,0000-00-00 00:00:00,تارانتو,taranto
225,1480,Brescia,brescia,en,11/10/17 11:45,0000-00-00 00:00:00,بريشيا,brescia
226,1480,Brescia,brescia,ar,11/10/17 11:45,0000-00-00 00:00:00,بريشيا,brescia
227,1481,Reggio di Calabria,reggio-di-calabria,en,11/10/17 11:45,0000-00-00 00:00:00,ريجيو دي كالابريا,reggio-di-calabria
228,1481,Reggio di Calabria,reggio-di-calabria,ar,11/10/17 11:45,0000-00-00 00:00:00,ريجيو دي كالابريا,reggio-di-calabria
229,1482,Modena,modena,en,11/10/17 11:45,0000-00-00 00:00:00,مودينا,modena
230,1482,Modena,modena,ar,11/10/17 11:45,0000-00-00 00:00:00,مودينا,modena
231,1483,Prato,prato,en,11/10/17 11:45,0000-00-00 00:00:00,براتو,prato
232,1483,Prato,prato,ar,11/10/17 11:45,0000-00-00 00:00:00,براتو,prato
233,1484,Parma,parma,en,11/10/17 11:45,0000-00-00 00:00:00,بارما,parma
234,1484,Parma,parma,ar,11/10/17 11:45,0000-00-00 00:00:00,بارما,parma
235,1485,Cagliari,cagliari,en,11/10/17 11:45,0000-00-00 00:00:00,كالياري,cagliari
236,1485,Cagliari,cagliari,ar,11/10/17 11:45,0000-00-00 00:00:00,كالياري,cagliari
237,1486,Livorno,livorno,en,11/10/17 11:45,0000-00-00 00:00:00,ليفورنو,livorno
238,1486,Livorno,livorno,ar,11/10/17 11:45,0000-00-00 00:00:00,ليفورنو,livorno
239,1487,Perugia,perugia,en,11/10/17 11:45,0000-00-00 00:00:00,بيروجيا,perugia
240,1487,Perugia,perugia,ar,11/10/17 11:45,0000-00-00 00:00:00,بيروجيا,perugia
241,1488,Foggia,foggia,en,11/10/17 11:45,0000-00-00 00:00:00,فوجيا,foggia
242,1488,Foggia,foggia,ar,11/10/17 11:45,0000-00-00 00:00:00,فوجيا,foggia
243,1489,Reggio nellÂ´ Emilia,reggio-nell-emilia,en,11/10/17 11:45,0000-00-00 00:00:00,ريجيو نيل إميليا,reggio-nell-emilia
244,1489,Reggio nellÂ´ Emilia,reggio-nell-emilia,ar,11/10/17 11:45,0000-00-00 00:00:00,ريجيو نيل إميليا,reggio-nell-emilia
245,1490,Salerno,salerno,en,11/10/17 11:45,0000-00-00 00:00:00,ساليرنو,salerno
246,1490,Salerno,salerno,ar,11/10/17 11:45,0000-00-00 00:00:00,ساليرنو,salerno
247,1491,Ravenna,ravenna,en,11/10/17 11:45,0000-00-00 00:00:00,رافينا,ravenna
248,1491,Ravenna,ravenna,ar,11/10/17 11:45,0000-00-00 00:00:00,رافينا,ravenna
249,1492,Ferrara,ferrara,en,11/10/17 11:45,0000-00-00 00:00:00,فيرارا,ferrara
250,1492,Ferrara,ferrara,ar,11/10/17 11:45,0000-00-00 00:00:00,فيرارا,ferrara
251,1493,Rimini,rimini,en,11/10/17 11:45,0000-00-00 00:00:00,ريميني,rimini
252,1493,Rimini,rimini,ar,11/10/17 11:45,0000-00-00 00:00:00,ريميني,rimini
253,1494,Syrakusa,syrakusa,en,11/10/17 11:45,0000-00-00 00:00:00,سيراكوزا,syrakusa
254,1494,Syrakusa,syrakusa,ar,11/10/17 11:45,0000-00-00 00:00:00,سيراكوزا,syrakusa
255,1495,Sassari,sassari,en,11/10/17 11:45,0000-00-00 00:00:00,ساساري,sassari
256,1495,Sassari,sassari,ar,11/10/17 11:45,0000-00-00 00:00:00,ساساري,sassari
257,1496,Monza,monza,en,11/10/17 11:45,0000-00-00 00:00:00,مونزا,monza
258,1496,Monza,monza,ar,11/10/17 11:45,0000-00-00 00:00:00,مونزا,monza
259,1497,Bergamo,bergamo,en,11/10/17 11:45,0000-00-00 00:00:00,بيرجامو,bergamo
260,1497,Bergamo,bergamo,ar,11/10/17 11:45,0000-00-00 00:00:00,بيرجامو,bergamo
261,1498,Pescara,pescara,en,11/10/17 11:45,0000-00-00 00:00:00,بيسكارا,pescara
262,1498,Pescara,pescara,ar,11/10/17 11:45,0000-00-00 00:00:00,بيسكارا,pescara
263,1499,Latina,latina,en,11/10/17 11:45,0000-00-00 00:00:00,لاتينا,latina
